3/2	0	4619/100000
410339/1638400	1.0086034780111741768073637564798867290992302734466881253417580290565203773381394e-81	139.06653460566953717303426430372542785551237165257076891854339549367563683215008
205169/819200	1.0778760556369555646069356223265138826786482757525293059797831368740155436844149e-81	139.25429168126028319933154090509343267755141585205992207648753933243462114551388
410337/1638400	1.1520051274733625251191463979842668130223140561003797435185858704584622112865465e-81	139.44255827736574177463558918139011263791827215472243782577364300981954469451861
12823/51200	1.2313652747709082190630532474847674513584904466490360147453846182773037554036141e-81	139.63133647083578706364358745434081149117789923089773476302172725337557460558051
82067/327680	1.316317008059532444024629292171031832024343281948624756245844458369249375377117e-81	139.82062834982287758211889474654408805805019038877212193146114971721778999731695
205167/819200	1.407186156059084349041719773921350489166446218505247719074226442397935656984049e-81	140.01043601385904927830145838528613557846892017446557122445195178969734752450101
410333/1638400	-1.5866923421402505107466943157227997760914649975761384455182214610205718638417745e-80	140.20076157393353884417969835238401486544730468338984246465977073160311625568804
102583/409600	-2.7436537503597233303006424310591460934012518415939676674625657332514265268054139e-80	140.39160715257104328341216119046880373405669342212210570163723941340188768683957
410331/1638400	3.3425269754804632756751585320069479192748085542851330187550087619186737644304202e-81	140.58297488391062182864387969948951764248173998448407579750286478770113768919365
41033/163840	3.1876423159939184177421623416033329401321612516447816031942444394482179855971618e-81	140.7748669137852463677321821775888579476645581686130337976325608288269796976177
410329/1638400	-4.9472573898206637887384778538221199329381727936408400230903199971413342166448783e-82	140.96728539980200660599082109223464072334911323581398351774759465274765596022487
51291/204800	8.1228764455772535310840549856199177441611619789564658316775871993744587800040281e-82	141.16023251142297625999105886843453800843695025395413820144348390793786231195479
410327/1638400	1.9633132583121219178252943579858459131889979820891597846098885363033139170482327e-81	141.35371043004674664773525233436193018319538172591279980746804766366766229696331
205163/819200	2.7348607759647383402729803778046469996915564583565905543826173405609487428616848e-81	141.54772134909063411015418581144604368012318652793712147747533699474642291347844
16413/65536	2.5638358232866659569610878545384638378320109789646517237754413962538233771224484e-81	141.74226747407356776988576145652634220006823402394375174801152787450895859870437
102581/409600	2.7858895153397739727246020549944794010599365248850371354287954032931009717891572e-81	141.93735102269966420518168981292638818900523140581223678625798680311789135894488
410323/1638400	2.9791523365915679567675396969521370472664356743555815478511469168339067121974895e-81	142.13297422494249568957274212156911603908550214817318491119542615503074128125305
205161/819200	3.1520002040217815948880602701654626474608279961538005893497368494079759937424443e-81	142.3291393231300587216143233011626271225077100428762225158560253177954097514351
410321/1638400	3.3791950039632256914456121307724983560815738041282783007543698888245110687137511e-81	142.52584857203044964364518424472727156669136466310554405287871276878883652507867
5129/20480	3.6229296930038704688596932045863652297051629670750906659475592997659078456753161e-81	142.72310423893825422403579006470445716409429947241021578656548459160507554051948
410319/1638400	3.8759989066816867741888607499694114251847634481492218559583080787897656425730156e-81	142.92090860376165815389216847529642101575281244560950377086574450907361863019814
205159/819200	4.1502534214638829761578202532682978445555284300625512971985028359890523917029353e-81	143.11926395911028548662914967827560635235690139526737318445242477009395470235468
410317/1638400	4.4435121983000840149636238542417633359762677143603209160697489106805712462193336e-81	143.31817261038377212724714801798612152231371942096379576364467125161956998839014
102579/409600	4.7583228693682857233999847184005325537575393402343323738882630780951868931379899e-81	143.51763687586108155755260383065330568588533307100002928950419184041642730122713
820631/3276800	1.530662596789411915904807463051654465878594939609943236147993183438453123793186e-86	143.61757809193218604203005366550861386241431711047683928085518141935640624717701
82063/327680	-1.7478206948134074129186477846579462705555058878164562257765252718430604920294213e-86	143.71765908679057006396768775563620676970640478882771890009834143907386916236547
820629/3276800	1.5718288738668342069300496083738060329107846800161515926728360432304038185121388e-86	143.81788015388364626027741450877132233087255773869090787779661606729451464328565
205157/819200	2.5198359812087488265212061808609201904582833463965375215507048553857839142422495e-86	143.91824158748080881599386812099318154124155383650675520453467807935787759255706
820627/3276800	3.5773183975626222068653428469219061562245112529503049561429033458720187780868484e-87	144.01874368267631356780671965507681596872393429178536070754769534961127530903727
410313/1638400	5.1409867212249769027687404468452380125599216799224991549590970302953260763826896e-87	144.11938673539217022584066965233526231679716023731227879158277017351293113082472
32825/131072	4.3890477091616718803510756123227587469991174124654747095458586927148596785376935e-87	144.2201710423810467732113565030289049124314760006708223609394570398243873221111
51289/204800	-2.3021070387989114137766016565437391163517860114708627132550120537290074939938476e-87	144.32109690122918610321984308258209968400773541808738292909701938925630558651021
820623/3276800	-3.6143929480568363743697436246261092433309365026997020696973498353996537018019001e-88	144.42216461035933495438488759026247747418826850360240895236683821902025261874186
410311/1638400	2.2655400151586312180919134438700789436606756139720767750198170888337377268062188e-80	144.52337446903368520385087797809874871311730170700044640643142363341924301060764
820621/3276800	1.4065158507125534682624966233199043851837750869042552782484808041886937913935919e-80	144.62472677735682758005012782023521471307260297512305302971784220748413463303565
41031/163840	-5.5944010138926209745811505062264583545056128237200001833626350826208751440266878e-81	144.72622183627871785584121005235892721461933755561199420170178706931221240004369
820619/3276800	-4.5734651826245633475767305306709652789685371456005547623149334202881200117008999e-80	144.82785994759765558369015893010047483674901449801268500058386521236522153422767
410309/1638400	4.748127599966952463561624067359644952232920066329411210460766002730644085326796e-81	144.92964141396327543480871515530317468222413932989005701684405955023204544586798
820617/3276800	-2.6556612300955992276434042035633952812948092942639057898556994366913926271581118e-81	145.03156653887955120451333985976903819465603884040649576550086475779807308122696
102577/409600	2.3585127878979041746985279305045520618491206601597744974384625151445207345382765e-80	145.13363562670781254642049559761309148994647232585822593756840239391871855411308
164123/655360	5.0187600226552124720982224959459997996781095736301944971268819383116147182537505e-81	145.23584898266977449844770238089759691728242785591187750774006082666487825864211
410307/1638400	1.101082126224125433986205831007441412562935121754113818006023960101006378599798e-80	145.33820691285057986394613992212675540249086155855441724284932017783436383291157
820613/3276800	1.6210467987944887707552795765792647096977996767880861564159333840587093865132335e-80	145.44070972420185451164909956799538111397109438008807365327064021539271193446101
205153/819200	8.1037916740027528112569153557684553349449489034093590195348894176775079956991332e-82	145.54335772454477565848140699226602294759167816226458759365307416935022920534998
820611/3276800	2.0590733754245597900595729745023748932221859864820147091475372760019829646548086e-81	145.64615122257315319963805575784815388807242997834918910938222433716243454706838
82061/327680	3.6000032674584482885007645854392503915046247697341038643432742600194017440655365e-81	145.74909052785652415070572868147261594993884589175840760522398332356457041663319
820609/3276800	-2.5585629921423658544020052379733488011289751857769629627029713388038065351701062e-81	145.85217595084326026696865498862501621051375668302062321671533676917232629391458
6411/25600	7.6278798604260803978038185264051295945230799421902919335190902171363029859043734e-81	145.95540780286368890541037310996804044591103731217682311575654309764834996500235
820607/3276800	2.6102112157501818412323440882940841746297769488572435538336384742571607500009978e-81	146.05878639613322719529545835129987883684246803949227964055790197192945919673193
410303/1638400	1.4295452123408403490224780673950330343899210023261171228357174017816532861250001e-81	146.16231204375552958359014840583591379961377504379051248214635749853205798803372
164121/655360	7.6482388621798277006466914490171328490225919844714711580940686671156863626114522e-83	146.26598505972564882185807474076829131599947800932568252088315437443407939025741
205151/819200	-1.0564937879076089229153461648586966758775749596244636863066078302020535405379033e-81	146.36980575893321046164700138311756762911702178775300161703721027634762750323661
820603/3276800	1.6322951673662990119367993148048683988811820953298941737781068555707755481879513e-81	146.4737744571656009257646017904038901266075233564664684205182002467230075309637
410301/1638400	1.8475683589431887065926667559789217578791238178931047447531754331621262297643685e-81	146.577891471111169223225886692438509087179001543990674262775908642162553246371
820601/3276800	1.6390930689674021484242265471061782017878378125038316261912628750166702816898586e-82	146.6821571183624423760419485407793908246659104591521289349363350838793390739154
4103/16384	5.9164341171191245693172443865656255227861542366900666831138554724264079196745123e-82	146.78657171741935462640922914888923859665866410096928909900292122238277708174644
820599/3276800	1.289137137576191059396648953032232246762965902763047933972331577171028751385825e-82	146.89113558769249049325056403431464683898329340724113764454897645963433110728024
410299/1638400	1.4038065908251839393502750227737594262341201349091541821100086823047253147901167e-82	146.99584904950634174745382780974914133042755528978459037656167041529243799066932
820597/3276800	2.6612256382746832620447704034806600964556340373191934808832602278479689217492915e-82	147.10071242410257837555111777927371116528171261983834579912348003997080883639752
205149/819200	-6.1554139505041779332508084184244172068276225761343056431019411219477802109864326e-84	147.20572603364333360198108588836811523705469375115594824435248132630362009472504
164119/655360	2.2888925619154580019991748034913527372313332628328451524961908051490658487376728e-82	147.31089020121450304047928070402011422591089378603662500410376333199457651209558
410297/1638400	-5.2850579371131076083813634070942821566188165766521762883545097771809018620531549e-80	147.41620525082905804554620966181258913239133432230709714970481835117955430729174
820593/3276800	-4.2733790240367647982777598803789348497083158515344504487654581802145221822341496e-80	147.52167150743037333535029605369193862046076645682410006404612259573584265663404
51287/204800	5.242998316811412133525745606675836146265489112464978557030774362005718403514623e-81	147.62728929689556895783300393399300601042897572219362421382052120380114520319156
820591/3276800	-1.6195458384411707857591880297220091853224755439219951039125331219721715134639228e-81	147.73305894603886667219615623159097152757789805733812364281882154571985773315889
82059/327680	-2.1143114793862633856717498036280260378943369599545086731883518783069515555442425e-80	147.83898078261496081836689596202400043867954026474712632126704748055065199487443
820589/3276800	8.358866480995388657440321084135002352845889271058492651135478543984264899006235e-82	147.94505513532240374745385677551161145001650068170053113821117732130116932411705
205147/819200	-8.1776439140860191586131596614583515515551336031729442394734438967168770368799444e-82	148.05128233380700588662893654789416181311994043295468943126829121670691911145788
820587/3276800	-5.3634051079802497271407914086230314420357423305297580783391768837578169133337185e-81	148.15766270866525051229262586835100360416131300026458441778053434046428665693554
410293/1638400	-4.7785751441836850284380348980993477138551655878063345905785136118011781266240106e-82	148.26419659144772330580715180216385585758872705051728965733917061894041035957113
164117/655360	-1.6437014265105445861588081333407270119059689937048427654525760125475358003805887e-81	148.37088431466255676651077606709961402826543395084940320034370851349467330206874
102573/409600	-5.4307630683704225153153341057816800094728227130410542624016341165158581670903871e-81	148.4777262117788895571584557743485189598198056349422389128170958469740281311888
820583/3276800	-4.0371219852469939439895375465420990592978672433550209445128369839122848926286998e-81	148.5847226172303408573687543247276403490671490639632600363972126550607929234027
410291/1638400	-2.6404078112758573480578953323126443443445899216664604369532884762938044523149936e-81	148.69187386641849980109440025398964390888310382878304823572757755908257475859576
820581/3276800	-2.0675343069054129548252254626606105622287313823188026889879315705629350901516441e-81	148.79918029571643007457425328548718055240204335965470063842136756808229410506503
41029/163840	-1.1630067116440073178258954886841875693952246155924070669974241641899698189123593e-81	148.90664224247218975166767023544758571008455989366911405199599498464218407287291
820579/3276800	-1.1694590941057449747726346176266933739986807276613314700208539753515414794046086e-81	149.01426004501236644391838955183559176188315538054305730038004948458101249112938
410289/1638400	-1.3331770798133475655198742963014114980095350319280018436614997066247041047318907e-81	149.12203404264562784314409314459439925587891119117922636947495395831234932835251
820577/3276800	-7.6692555403782774360471257173868892128723472583138831078664935745757447299126287e-82	149.22996457566628773479977894302373346141615584245880096462180748217122558597493
25643/102400	-4.8891169055813259046035490785588834775065383574207467302344243774232345381100987e-82	149.33805198535788756081800862440094668133622596657486751794060991616537404177505
32823/131072	-5.8277060735452643209692898312582445691232194303136511060168266178800293200488077e-82	149.44629661399679361108700369653511655531382930657897551339926035086607833773784
410287/1638400	-4.1392795598553174604474967321470898582924212101593028091680694448528566554363033e-82	149.55469880485580992318847125774577879855376553867285273067709789017477568730253
820573/3276800	-3.659761541212352951555325033337703442331095237363264544155950403448328788189195e-82	149.66325890220780697048097014638716305268781962050676658771778098875399771070393
205143/819200	-2.7950817799882184441071374193900458304249117864560894311468113326016487210888123e-83	149.77197725132936621908160084925233328897375669077541283377525392084077482618019
820571/3276800	1.6842264667028242024480543476851695509622983497768083664806643579801004304225921e-84	149.88085419850444063476884066142626236823205674624709335416896052217382463053246
82057/327680	-1.0044009561925934343013066571239084162758050511602057525531905000763517421782525e-82	149.98989009102803122130247155507698148503338685569693079412928625168579391283
820569/3276800	-5.0189907422859235790048650643143698056103167677591583662210731143397332719371191e-83	150.0990852772098796721327845767337795023937086248538547802440654431696762521385
102571/409600	-1.0224840111532229480028131390001436272507563843685694814486968428269975688869466e-82	150.20844010637817721795061408862218142433782788579830206974272854900274955279573
820567/3276800	-1.2741659565706026801910052583451963102444102410911315207525168232367316260747559e-83	150.3179549288832897530122807193873649067710354264624926818770241079766037969552
410283/1638400	-8.6694985045182299025242061497329241166377296344946169118833374511646067747035698e-83	150.42763009610149932365922659738734667414329373896431467045716813965664322092402
164113/655360	-4.8759532087746247911372093762298960979514417357007704132324891663131429707808197e-83	150.53746596043876206294103359621012833336065288421188708494892409767987305862546
205141/819200	-5.0409388418262013963630810758938197873438226918156272953032092577383323277965865e-83	150.64746287533448265574264840552737342076142384087857580870808301969626275009865
820563/3276800	2.3713989362619592012846268550655489907034022041519160431549481631943759582095081e-83	150.75762119526530541931202091868398177803745610874303409737241704884659765952023
410281/1638400	-1.8811216997811018534532630005053076336772725148483174955359091100783594002298257e-83	150.86794127574892208458301856053099998921135225978034873365088273762059349352549
820561/3276800	-2.4432724136595644921758836992538893702729353854584928842844043448048721788450712e-83	150.97842347334789636419043281676688156422318801718771583490682102910330394922448
10257/40960	1.4847719789348934440913610546024634664347059709408794777144346429471472238848504e-83	151.08906814567350539357916961582425769531479415144644149852758113122064821927043
820559/3276800	1.673619227749241604687264870482617307306520880446305465777194759464325491467324e-83	151.19987565138959813211833679874577918310442253779624767575081168381066524645943
410279/1638400	-1.065795562004237065895663667754139968502772662950801658859776758465139372340306e-80	151.31084635021647081164293433214174218119838389555546340465215295742531233785805
820557/3276800	1.6410789831798427159905750433558548923360539647431009423673128022119446826029082e-80	151.42198060293475952036124101456225587831788892295979291252967435202457001436412
205139/819200	3.1146686142242215072035397814172546968074707813783626411561449439656988668850447e-81	151.53327877138935001058480023930303919468443685070697217085950898450875773888183
164111/655360	8.6609999031670949629046436734509049818467543092775808228500602549544690758540999e-81	151.64474121849330481926016215194375105899485277045978169250787057039468427562564
410277/1638400	-6.3913511494983020138347435847105555519675164471315909332108632436517245919347279e-82	151.75636830823180779080726572903178485765526657852097865870474324736077545058234
820553/3276800	2.6633486425580427961491612698954811901254045104141467497136164284703137010310102e-82	151.86816040566612609229856756242593839185346299991659487404477237271987307705861
102569/409600	5.1125532266745065232798978040279459622113840402488467397006919713602990081040104e-81	151.98011787693758981154577032780558021389333247420229641995255786085230392209582
820551/3276800	2.8118274687417656708350261902779036463262927243520305413524901844835322556622615e-81	152.09224108927158922919729912223734695866226337174201851025312616149661448654905
16411/65536	-9.9019935975838840901659625004715056100071684790094490198431018572108815271595319e-82	152.20453041098158985648954436345372945551225790643205639061435600115943539097615
820549/3276800	-2.5032835380309174610586063683275482080737340280707897468291348083772299714446278e-82	152.3169862114731653308383622559821417765238411839538703781220091831013900003722
205137/819200	-2.5830776638232932312303880109685712405174828269851647785676956548764084185304839e-82	152.42960886124804826200442466608881571170922433173640789769724133728543683269275
820547/3276800	-2.0674133306409217740404428273843409397021298862706781155133919827582370617140074e-82	152.54239873190819912211676654648903075020435348467691528636324779532410354327665
410273/1638400	2.3255757089700661051640356450738116504908435077399744547748412221467769112135586e-82	152.65535619615989327339331797088931452198836549534070825552469291961161737762354
164109/655360	-1.7000716242976005430839841249622097659419701775074742490763457334094581518781106e-82	152.76848162781782622795535675774362417988217132063118795246651594523937984871281
12821/51200	1.204277469683500106474781593515243766053394553595165006832315641973076341224765e-82	152.88177540180923723469470418629231688432584787220585006513349911283661143226939
820543/3276800	5.0501192529026858948013799444414270318495456715272336320152045910040824073984075e-83	152.99523789417805128871813826627330613651347669900086670131270214929853599746113
410271/1638400	-1.0672665538107184742704107383590125848783819872585681728245826562302272942706583e-83	153.10886948208903965946294447402946179021777133839130445466776693662519972557398
820541/3276800	-2.5271163115091160565688854753878398718850901315920691284320056818119463875237124e-84	153.22267054383199903415079110062355427540886952924719386684565335342308444813161
41027/163840	1.6991366275961219985077225989007327864399023746210565919495876102627715084980957e-83	153.33664145882594937382423389276972297426366108142482863151000187260106922262124
820539/3276800	1.3392787385975212950517783291535000373947064400190565270333745964977226715087134e-83	153.45078260762335057979115125995689517358174375644521900063483073542843501727906
410269/1638400	-9.499242368650348438808279784102238339197526747896953276182400501573476300587533e-85	153.5650943719143380688873159625349507868065833828119943131375333045780490386852
820537/3276800	-1.5848517369079451490610499667597664324406547727634553349926488812566053024604835e-84	153.67957713453097735655615111574248066661367192388274183743463693786480094680639
102567/409600	-6.5774256236631656585814783168663033933483266950220064738031609822019002336162831e-85	153.79423127945153774733752701432551835323505660316931701715384046926713058643644
164107/655360	1.0575331883393999806553872410779546641077842011037533083400577458208371387356944e-84	153.9090571918047852329542604150087562201950703118724888579995596447617489502866
410267/1638400	1.0844221676675788686100387539863816230116862500571483667296017863281796556919738e-84	154.02405525787429469878580946812730277333496271325492864578079767531862474355779
820533/3276800	1.1332542741837675556936708644037906060416430345295507003859964582366287594711046e-84	154.13922586510278154012354567092018448752629880123699019714228329786149983146318
205133/819200	5.2907324128231113393230388769067122810841515109228726804707760007685078829235516e-85	154.25456940209645279021095947848530129283637384024786305528992242791070460894566
820531/3276800	2.5068052548267734948865009149143766136188293888164423363931502951765040680137357e-85	154.37008625862937786268524926105369484044137353726605071594354532195477021195135
82053/327680	-5.5172548944039940322251873959613440334252042071503811595206178289023773806690871e-87	154.4857768256478790116539850988795321934813461297387119806621537785912354857173
820529/3276800	-1.9892133494308278755384355107110404545862617200607226362459216873249770318357726e-86	154.60164149527494161326196067574150873397563903827634334460287751114855411421494
51283/204800	-4.9450053829066169474012538499412617656505376526012260814510889614292863860855092e-86	154.71768066081464437322897974446701084807782185280999561389424333389053680866222
820527/3276800	3.3613045969574258996689785878389885147320524225901491912723830326483124283617089e-86	154.83389471675660956546920002959142697476000809738911319041581953999582958150532
410263/1638400	-4.0561938894764517445906705211661773521772410075063401091937382263631511357304967e-87	154.95028405878047340753680900309523625946621511535637101165259671571144938388893
32821/131072	1.736068583750431889435592913192285858986377157548694394953971824435900740859619e-86	155.06684908376037667928126498462379917556023879005694672486074486945349431039694
205131/819200	-7.5602453326198032143964379377126593122363451068430981464587195788490525584202013e-87	155.18359018976947569173813601125885257055803649795638192351494568498070786935554
820523/3276800	8.8978225173728919777478280195073043172574789569274500281255289956121928061104769e-87	155.30050777608447371392874069784461334880349688825442618585104392060175120801954
410261/1638400	1.2667346957505898423781727177783132084720392483212457893678464727626682543579417e-87	155.41760224319017296589337294409682861454911133224743192083635928640021073556716
820521/3276800	2.391920039308226820153432228951075006355381191413609339938407516676058699841998e-88	155.53487399278404728693890919169496983018451923870443553390358683889642670545647
20513/81920	-3.6914325304082756723244610404279632992746915311816454858375062074722676822105005e-87	155.65232342778083558874208662366807277330162352403971122356305896327634133657167
820519/3276800	2.4372775365093828974836064036464025672442941390829508418351983999459197411158245e-88	155.76995095231715620361473714049123304902168261162789687737077223397507649655041
410259/1638400	1.5362268252518722968107648277690982152848479128520193986794920058903156581195383e-87	155.88775697175614223890679933628953632206852078191989796012184970937166717403402
820517/3276800	1.7203398113814050737227919533972776646769825436717471668542190999115072289931806e-87	156.00574189269209804919704351387435295325854559491622679257043800313381030899524
205129/819200	4.2653071800967058361934672136876414660264877902294893832790385677311033090698113e-88	156.12390612295517693860016778669087766675529281962945163454971963336859799515091
164103/655360	-5.6418859107628125020884619971969522117517493982088614405196086629357138831645736e-88	156.2422500716160802062022915776452481419496710984440558969878609919301122478607
410257/1638400	7.2987035811966532035346055867888391800561756079113481853101615756382111950149716e-88	156.36077414899077764832492169120251909728225046968070165530608273506317695365056
820513/3276800	1.2372345891632512284550577413546674330263820521714711202575910543844466077777557e-87	156.47947876664524963201023125427177240461680743356279005788179689980472594034842
25641/102400	-1.6745530562639894262680026171097224227430639930202488454332934473207752471221005e-88	156.59836433740025085481800914026974304569939913572804694178180216792600271663366
820511/3276800	-6.0715107278606828769196630601746097800800159564950570667822609742410843504271687e-88	156.71743127533609590672694325804277019612044159592313701272922259968095430999758
82051/327680	4.8995679944615631424006945493999274590828912739841860745276470164927155618193039e-88	156.83667999579746675064003185606996552834363573720485913587384807178302434863453
820509/3276800	6.3897665224812546232734410650012632629947792151591804327392982873479505962749478e-88	156.95611091539824223870590962277796457517514448424522629303161047764457657992611
205127/819200	-2.7537739691934893038820534239747305632869439752243450671852013680901141198685664e-88	157.07572445202634978238476702606570262845543734531679125542472473235307448561995
820507/3276800	-1.037818677545559788508377604794568953055893558555189999699438870449193210018309e-87	157.19552102484863929490936951229510694122680852071829355694983778439899609429696
410253/1638400	-1.206409089173916409790679964781557764117400663601599339454290732186560354754613e-88	157.31550105431577952551848567578617520677017544789929916567067694865358052626366
164101/655360	1.3590876317997661736636634733681245461472913750292882711704863872890537532622126e-87	157.43566496216717690557184843160840282549445736767580064232661700978032494859378
102563/409600	-2.0893204552501868137851640464699334136774683679116069969299162958662607020730312e-87	157.5560131714359170273926390160727421009187858800869821230493247184676735003339
820503/3276800	-4.4858015928677732742716983142752519078815525178675811572294981815427282548376096e-88	157.67654610645372887742543906419031293491866744291823068166196463359739134363838
410251/1638400	2.1142312527003679500941463046304372209430382920099459929934770850111604180296475e-87	157.79726419285597194604468016236111205656095617708818757467212053554251532172664
820501/3276800	1.2594855995730638618102788890941171733119264187986102872008177389905153723905812e-87	157.91816785758664633710087256908794781734688183831440509200826254398023982607557
8205/32768	-9.0150809273568474070858593182291638393668316727160928245221638052039012197683676e-88	158.03925752890342600104935499154341359955080201586855756897999401287230047409868
820499/3276800	-9.7097932137652007775513097365158280146229713143059595891925927223895109609752819e-88	158.16053363638271521626901549296368863964619551987426529037365167401573316627221
410249/1638400	7.1050636588440232185588222996115703217251387487486794849748782021608971893170075e-88	158.28199661092472844394643021647453466217091376572946175664225547222242933467213
820497/3276800	1.3397066270962531321913807141541649923245774172330627732751141072590146806069412e-87	158.40364688475859368267419241934717973320684684373104488468909186816703319114598
51281/204800	1.7220353290239198434910572604816677191514717053248682942408725977911418281756215e-87	158.5254848914474794496909004381879393329570291672379096361384142386655817936898
164099/655360	-2.4398936361231151537915961743887419512158643690347529272466998854852004653914952e-89	158.64751106589374551647438111982336348996209748370618419313808546829385210952124
410247/1638400	1.3053262861403264127976280154899856991950622500737933025117600022807676596817927e-87	158.76972584434411752718928677681433275497369458089252277541401152874701369944064
820493/3276800	-9.5555695770554877599126686542977440678125833306422640643728442277043602424958943e-88	158.8921296643948856292852610385754240013107150432919148520028121208325965698228
205123/819200	5.6433477452574161109510939933779408775031605988596695936406161541648606065406228e-88	159.01472296499712724634246460604785664352382656211076441709037006916389980036112
820491/3276800	-5.2942885493056034506722003661448886319114923354530385326672214335998515536467156e-88	159.13750618646195412406742877927137594403970966186868942601001197773061132451385
82049/327680	-3.9915452150315107413967854080933668903133882734537459840463885803498664688318878e-88	159.26047977046578378115400597832815322096170365017013895492427741532062386113549
820489/3276800	-3.0537753220244446036264596583732438263449004676856498378579865800113232034449515e-88	159.38364416005563549754165595351097954310471632810708589102394644661977232842959
102561/409600	1.0403662457567834277818577523986574836285320823738271014250322457333789826129964e-87	159.5069997996544509734264879873745653791284483337261806451375841922171220904966
820487/3276800	1.2773344662572469317610357997195241913678756119933722640947880657759373308243838e-87	159.63054713506643979320941751286820738674619702707725443154506653282044273643383
410243/1638400	2.3017314428245640879159099771538717061350997750934106569190211418683397917986141e-87	159.75428661348244982940053497096549106395183305779706882628733643172744446795366
164097/655360	-1.4649789005977329473708588139506142015637378852918862184299006776247305424472521e-87	159.87821868348536272233937055423185389980204446110433860047458921900058664671709
205121/819200	-1.9183513126924544493341424520773206781454917940363514646971240381380031304191084e-87	160.00234379505551457243721626249943693243384865018227658309320208666454940293207
820483/3276800	-1.5786082027885106239744135319866375723236176923755287762548804046922798292972882e-87	160.12666239957614198250008235652976363136949578151579611686841998916606732812127
410241/1638400	2.2380054499426980809947417615058616725079934952443219921045999167170083575050614e-87	160.25117494983885358854926515255495999237712017943150324299603878122593256327878
820481/3276800	2.0104089471546697083323870008024230314227442333202705815858005527088293177521182e-87	160.37588190004912721842093386994273848637075092447705820985871685494210154468186
641/2560	5.1351428063141346962653452195979367351955751792372193275789510779605525389631279e-88	160.50078370583183281829665304243190114671943571231716528588832611491323500309516
820479/3276800	-1.1421421683114432637043501106813211120015758964794003680187588667724861360750022e-87	160.62588082423678128819339135216038998319539808808407094503518162100944684876048
410239/1638400	2.385348363510308524384415007474286955649630048290094992123635012294053337290098e-87	160.75117371374429936832437557581258914496003219299937955667453648434830385024537
820477/3276800	2.594945761344279583138152267507010020563644776386837726444288053360644045467441e-87	160.8766628342708307191311779872749275283937318349504033662812376623207176300001
205119/819200	-7.0590679038037439346749934510811998630100587027373913805521470227378222830264792e-88	161.00234864717456333868272580159252362222762185131477881741221403709302487934815
32819/131072	3.3476704006667016659454209060092549013290840800841523038484739608851274246005563e-86	161.12823161526108346203854125182615707741648294922002718944092498768551899624029
410237/1638400	5.5710366446258194059282774920726178126858605199613276094123282958700137530393949e-86	161.25431220278905608808151026931999299442034774809389983583181775005010756197345
820473/3276800	2.1635555001192094355590726274187856942043688147256237164659066947683481864864012e-86	161.38059087547593228023988652325111603580367185771195850127095817427264500728683
102559/409600	2.4991080126260714723619663296188250968234892837217540170051709987787130426471545e-87	161.50706810050368338843911623417388780745726304246183618927323247500706066345982
820471/3276800	5.27139620086516596093594039805511512568616927371784369352780339330945040022341e-87	161.63374434652456234055146861239936684420058090578226253875274888234636592125143
82047/327680	-2.7553567778120983369505424044046789432503867106125549954167701317119117663090398e-87	161.76062008366689215254542833016555960359009634498494877005047124866434034900323
820469/3276800	5.8760086324045938041673315659201230711500241224377598045788972238409589793072696e-87	161.88769578354088180747740190642948454314695130675708189847721358831653594859756
205117/819200	-6.9894228400377963979168317529350513056955974864915173261914911442376672450718986e-87	162.01497191924446965441556150379866215934153115260672999357211521808964975631196
820467/3276800	-2.9801439277011748303131494589277064931018594139158156938855878034793214781357143e-86	162.14244896536919447933965010120499580415204011935638165899455531397081816749212
410233/1638400	-2.1732299239367997993034530491136616997535360706205363622028158219403154199711252e-87	162.27012739800609440102135446382987201309168628460100635297841937298339899646906
164093/655360	7.8070920264119117115335296346253115624677165528131263069824904626928066120265981e-81	162.39800769475163374585747039611505661348489731075688127901789216471054570723916
51279/204800	1.4109358065409641990228232529573078993421607287054648441916935298622629719615018e-80	162.52609033471365805660259251360430830258742088662322862918631419866536327106543
820463/3276800	3.6072477827617211574391230791647338380812748388409219637034917692613470791041796e-80	162.6543757985173773909295127550185564645400639395596490276582259548948735888256
410231/1638400	1.2892738841179666567455692543565195803477779460797127998488061390464500329795669e-80	162.78286456831137806673396310301283292375970638206113074051469710463584173716383
820461/3276800	5.2560536573684742557916153000084370831762590387461962740041105441894318838581116e-81	162.91155712777366301209584399613736265302105098727249656966496334452741186961107
41023/163840	-3.5651725700914798354388404039272918931404689650794042754014215843507926874515108e-81	163.04045396211772087881169668584282102742259450576988580726071977626590128044869
820459/3276800	-3.734366291159578445304696260313559664446227536785071135666798202558265920685244e-82	163.16955555809862407942296180033697733813701721018010360946676817851188774561856
410229/1638400	2.8232485496689604616319852822706668369970217390004581214312694177335012770539825e-81	163.29886240401915590868157459498107127465477701027058572286502594978054123957396
820457/3276800	1.3240993936494435151354574900413078719584588105280334986141267271018413458343037e-81	163.42837498973596691141873726854633493580286401445158932699251106273581365292132
102557/409600	8.1796121977556082613901845763272488169808108172602629324119799832654885436085223e-82	163.55809380666576065981433828120725390294157943653115853950417152365217387165544
164091/655360	2.8282627885866732508243692916416404852591795962409220917911825315301860323503791e-82	163.68801934779150910410351630695056150637138882847215105370059037436423323400611
410227/1638400	9.1412243201573210470265933683378298322640204615745005853920509559769463016618041e-84	163.81815210766869766180335128646128254900061001944060875876614523249922569144049
820453/3276800	1.1973697457420757085885796779622618421936729184049847143793068939480660667001214e-82	163.94849258243160021159666653076780558601696539243911506020824266876605626407347
