11/2	3.2881280502737517358913769505866195198353915759426537291383502753222034369743289e-89	1.3501025743124983294867767599716388188016626621886941232987332588910429239366742e-7
111/20	1.8595166145253289794104766939067204108202750464060408556256909887200216804163357e-89	1.1255594932187957222902808170555289160589646958363905637151743201766892977151698e-7
28/5	1.1154007896392899175175220840578113974309205150611184420540907936515338284501954e-89	9.3820911047133850682339584809512449109484755092651840545955268660596345118427158e-8
113/20	4.1307432758524720858582539638573538936941604642694576717080119271300461580414858e-89	7.8191868341724530139739898609450144145833074142053247620931979669141361262851866e-8
57/10	4.6703060659476729577081878104448972452754734339306538927163284742289463569536722e-89	6.5156164216180133884062934531986225479698570713299230401861511780569656827357801e-8
23/4	1.994783239463745877637329145457756209972731952837807016982868164612196116075973e-89	5.428534351965832093573909272066464861092672908299090718309489400141532944622807e-8
29/5	3.3951706511310462178259377759973091428136898555587933300438565255896054211791346e-89	4.5221398744783142867594490988432435411008516960079395486887823057333883603885636e-8
117/20	8.3416134335277998324783738153801951693317980574343289686805536673411228744921193e-89	3.7665248731430049817622323050231470102939527444680388416366432914214112915862624e-8
59/10	7.0757594128179314301734379819993738578781476657638088284162108468028241889157956e-89	3.1367090303420573306292267260331571067984840797187422462073348324748897906340793e-8
119/20	9.4374333390137346115757467772083878200806425660040722848215636157920072265341474e-89	2.6118320438341971761015568709065302056882684021967939731994338509678087946368418e-8
6	1.8844655098309710660321607475287798439748756685494347426757393785971152534272097e-88	2.1744775016171116868661416592251658782415555556791413070129371051512185659037653e-8
121/20	2.0913225993946450906206588220412078347528701795386908475211355776532183412777669e-88	1.8101070946429076674306230080615877800299805768137201546828773296656102485779723e-8
61/10	1.755362877942204228881970729408040480409438396042484646260383037857439542926786e-88	1.5065872744500585740022363740237352460763839624206925430920133854098954594378285e-8
123/20	1.7977784702051310906376904328893528200746804998983211933394870149584446598245357e-79	1.2537933436360757941963650772778486228282448992612910955102929724609448126955739e-8
